Subject,Condition,X2,T2,X1,T1,LaterOptionChosen
247,4,16000,365,10000,0,1
247,4,18000,365,10000,0,1
247,4,-2000,365,-10000,0,1
247,4,-4000,365,-10000,0,1
247,4,-6000,365,-10000,0,1
247,4,-8000,365,-10000,0,1
247,4,-10000,365,-10000,0,1
247,4,-12000,365,-10000,0,0
247,4,-14000,365,-10000,0,0
247,4,-16000,365,-10000,0,0
247,4,-18000,365,-10000,0,0
248,4,2000,365,10000,0,0
248,4,4000,365,10000,0,0
248,4,6000,365,10000,0,0
248,4,8000,365,10000,0,0
248,4,10000,365,10000,0,0
248,4,12000,365,10000,0,1
248,4,14000,365,10000,0,1
248,4,16000,365,10000,0,1
248,4,18000,365,10000,0,1
248,4,-2000,365,-10000,0,1
248,4,-4000,365,-10000,0,1
248,4,-6000,365,-10000,0,1
248,4,-8000,365,-10000,0,1
248,4,-10000,365,-10000,0,1
248,4,-12000,365,-10000,0,0
248,4,-14000,365,-10000,0,0
248,4,-16000,365,-10000,0,0
248,4,-18000,365,-10000,0,0
249,4,2000,365,10000,0,0
249,4,4000,365,10000,0,0
249,4,6000,365,10000,0,0
249,4,8000,365,10000,0,0
249,4,10000,365,10000,0,0
249,4,12000,365,10000,0,1
249,4,14000,365,10000,0,1
249,4,16000,365,10000,0,1
249,4,18000,365,10000,0,1
249,4,-2000,365,-10000,0,1
249,4,-4000,365,-10000,0,1
249,4,-6000,365,-10000,0,1
249,4,-8000,365,-10000,0,1
249,4,-10000,365,-10000,0,1
249,4,-12000,365,-10000,0,0
249,4,-14000,365,-10000,0,0
249,4,-16000,365,-10000,0,0
249,4,-18000,365,-10000,0,0
250,4,2000,365,10000,0,0
250,4,4000,365,10000,0,0
250,4,6000,365,10000,0,0
250,4,8000,365,10000,0,0
250,4,10000,365,10000,0,0
250,4,12000,365,10000,0,1
250,4,14000,365,10000,0,1
250,4,16000,365,10000,0,1
250,4,18000,365,10000,0,1
250,4,-2000,365,-10000,0,1
250,4,-4000,365,-10000,0,1
250,4,-6000,365,-10000,0,1
250,4,-8000,365,-10000,0,1
250,4,-10000,365,-10000,0,1
250,4,-12000,365,-10000,0,0
250,4,-14000,365,-10000,0,0
250,4,-16000,365,-10000,0,0
250,4,-18000,365,-10000,0,0
251,4,2000,365,10000,0,0
251,4,4000,365,10000,0,0
251,4,6000,365,10000,0,0
251,4,8000,365,10000,0,0
251,4,10000,365,10000,0,0
251,4,12000,365,10000,0,1
251,4,14000,365,10000,0,1
251,4,16000,365,10000,0,1
251,4,18000,365,10000,0,1
251,4,-2000,365,-10000,0,1
251,4,-4000,365,-10000,0,1
251,4,-6000,365,-10000,0,1
251,4,-8000,365,-10000,0,1
251,4,-10000,365,-10000,0,1
251,4,-12000,365,-10000,0,0
251,4,-14000,365,-10000,0,0
251,4,-16000,365,-10000,0,0
251,4,-18000,365,-10000,0,0
252,4,2000,365,10000,0,0
252,4,4000,365,10000,0,0
252,4,6000,365,10000,0,0
252,4,8000,365,10000,0,0
252,4,10000,365,10000,0,0
252,4,12000,365,10000,0,0
252,4,14000,365,10000,0,1
252,4,16000,365,10000,0,1
252,4,18000,365,10000,0,1
252,4,-2000,365,-10000,0,1
252,4,-4000,365,-10000,0,1
252,4,-6000,365,-10000,0,1
252,4,-8000,365,-10000,0,1
252,4,-10000,365,-10000,0,1
252,4,-12000,365,-10000,0,0
252,4,-14000,365,-10000,0,0
252,4,-16000,365,-10000,0,0
252,4,-18000,365,-10000,0,0
253,4,2000,365,10000,0,0
253,4,4000,365,10000,0,0
253,4,6000,365,10000,0,0
253,4,8000,365,10000,0,0
253,4,10000,365,10000,0,0
253,4,12000,365,10000,0,1
253,4,14000,365,10000,0,1
253,4,16000,365,10000,0,1
253,4,18000,365,10000,0,1
253,4,-2000,365,-10000,0,1
253,4,-4000,365,-10000,0,1
253,4,-6000,365,-10000,0,1
253,4,-8000,365,-10000,0,1
253,4,-10000,365,-10000,0,1
253,4,-12000,365,-10000,0,0
253,4,-14000,365,-10000,0,0
253,4,-16000,365,-10000,0,0
253,4,-18000,365,-10000,0,0
254,4,2000,365,10000,0,0
254,4,4000,365,10000,0,0
254,4,6000,365,10000,0,0
254,4,8000,365,10000,0,0
254,4,10000,365,10000,0,0
254,4,12000,365,10000,0,0
254,4,14000,365,10000,0,1
254,4,16000,365,10000,0,1
254,4,18000,365,10000,0,1
254,4,-2000,365,-10000,0,1
254,4,-4000,365,-10000,0,1
254,4,-6000,365,-10000,0,1
254,4,-8000,365,-10000,0,1
254,4,-10000,365,-10000,0,1
254,4,-12000,365,-10000,0,0
254,4,-14000,365,-10000,0,0
254,4,-16000,365,-10000,0,0
254,4,-18000,365,-10000,0,0
255,4,2000,365,10000,0,0
255,4,4000,365,10000,0,0
255,4,6000,365,10000,0,0
255,4,8000,365,10000,0,0
255,4,10000,365,10000,0,0
255,4,12000,365,10000,0,0
255,4,14000,365,10000,0,0
255,4,16000,365,10000,0,0
255,4,18000,365,10000,0,0
255,4,-2000,365,-10000,0,0
255,4,-4000,365,-10000,0,0
255,4,-6000,365,-10000,0,0
255,4,-8000,365,-10000,0,0
255,4,-10000,365,-10000,0,0
255,4,-12000,365,-10000,0,0
255,4,-14000,365,-10000,0,0
255,4,-16000,365,-10000,0,0
255,4,-18000,365,-10000,0,0
256,4,2000,365,10000,0,0
256,4,4000,365,10000,0,0
256,4,6000,365,10000,0,0
256,4,8000,365,10000,0,0
256,4,10000,365,10000,0,0
256,4,12000,365,10000,0,1
256,4,14000,365,10000,0,1
256,4,16000,365,10000,0,1
256,4,18000,365,10000,0,1
256,4,-2000,365,-10000,0,1
256,4,-4000,365,-10000,0,1
256,4,-6000,365,-10000,0,1
256,4,-8000,365,-10000,0,1
256,4,-10000,365,-10000,0,1
256,4,-12000,365,-10000,0,0
256,4,-14000,365,-10000,0,0
256,4,-16000,365,-10000,0,0
256,4,-18000,365,-10000,0,0
257,4,2000,365,10000,0,0
257,4,4000,365,10000,0,0
257,4,6000,365,10000,0,0
257,4,8000,365,10000,0,0
257,4,10000,365,10000,0,0
257,4,12000,365,10000,0,1
257,4,14000,365,10000,0,1
257,4,16000,365,10000,0,1
257,4,18000,365,10000,0,1
257,4,-2000,365,-10000,0,1
257,4,-4000,365,-10000,0,1
257,4,-6000,365,-10000,0,1
257,4,-8000,365,-10000,0,1
257,4,-10000,365,-10000,0,0
257,4,-12000,365,-10000,0,0
257,4,-14000,365,-10000,0,0
257,4,-16000,365,-10000,0,0
257,4,-18000,365,-10000,0,0
258,4,2000,365,10000,0,0
258,4,4000,365,10000,0,0
258,4,6000,365,10000,0,0
258,4,8000,365,10000,0,0
258,4,10000,365,10000,0,0
258,4,12000,365,10000,0,0
258,4,14000,365,10000,0,0
258,4,16000,365,10000,0,0
258,4,18000,365,10000,0,0
258,4,-2000,365,-10000,0,0
258,4,-4000,365,-10000,0,0
258,4,-6000,365,-10000,0,0
258,4,-8000,365,-10000,0,0
258,4,-10000,365,-10000,0,0
258,4,-12000,365,-10000,0,0
258,4,-14000,365,-10000,0,0
258,4,-16000,365,-10000,0,0
258,4,-18000,365,-10000,0,0
259,4,2000,365,10000,0,0
259,4,4000,365,10000,0,0
259,4,6000,365,10000,0,0
259,4,8000,365,10000,0,0
259,4,10000,365,10000,0,1
259,4,12000,365,10000,0,1
259,4,14000,365,10000,0,1
259,4,16000,365,10000,0,1
259,4,18000,365,10000,0,1
259,4,-2000,365,-10000,0,1
259,4,-4000,365,-10000,0,1
259,4,-6000,365,-10000,0,1
259,4,-8000,365,-10000,0,1
259,4,-10000,365,-10000,0,0
259,4,-12000,365,-10000,0,0
259,4,-14000,365,-10000,0,0
259,4,-16000,365,-10000,0,0
259,4,-18000,365,-10000,0,0
260,4,2000,365,10000,0,0
260,4,4000,365,10000,0,0
260,4,6000,365,10000,0,0
260,4,8000,365,10000,0,0
260,4,10000,365,10000,0,0
260,4,12000,365,10000,0,1
260,4,14000,365,10000,0,1
260,4,16000,365,10000,0,1
260,4,18000,365,10000,0,1
260,4,-2000,365,-10000,0,1
260,4,-4000,365,-10000,0,1
260,4,-6000,365,-10000,0,1
260,4,-8000,365,-10000,0,1
260,4,-10000,365,-10000,0,0
260,4,-12000,365,-10000,0,0
260,4,-14000,365,-10000,0,0
260,4,-16000,365,-10000,0,0
260,4,-18000,365,-10000,0,0
261,4,2000,365,10000,0,0
261,4,4000,365,10000,0,0
261,4,6000,365,10000,0,0
261,4,8000,365,10000,0,0
261,4,10000,365,10000,0,0
261,4,12000,365,10000,0,1
261,4,14000,365,10000,0,1
261,4,16000,365,10000,0,1
261,4,18000,365,10000,0,1
261,4,-2000,365,-10000,0,1
261,4,-4000,365,-10000,0,1
261,4,-6000,365,-10000,0,1
261,4,-8000,365,-10000,0,1
261,4,-10000,365,-10000,0,1
261,4,-12000,365,-10000,0,0
261,4,-14000,365,-10000,0,0
261,4,-16000,365,-10000,0,0
261,4,-18000,365,-10000,0,0
262,4,2000,365,10000,0,0
262,4,4000,365,10000,0,0
262,4,6000,365,10000,0,0
262,4,8000,365,10000,0,0
262,4,10000,365,10000,0,0
262,4,12000,365,10000,0,1
262,4,14000,365,10000,0,1
262,4,16000,365,10000,0,1
262,4,18000,365,10000,0,1
262,4,-2000,365,-10000,0,1
262,4,-4000,365,-10000,0,1
262,4,-6000,365,-10000,0,1
262,4,-8000,365,-10000,0,1
262,4,-10000,365,-10000,0,1
262,4,-12000,365,-10000,0,0
262,4,-14000,365,-10000,0,0
262,4,-16000,365,-10000,0,0
262,4,-18000,365,-10000,0,0
263,4,2000,365,10000,0,0
263,4,4000,365,10000,0,0
263,4,6000,365,10000,0,0
263,4,8000,365,10000,0,0
263,4,10000,365,10000,0,0
263,4,12000,365,10000,0,0
263,4,14000,365,10000,0,0
263,4,16000,365,10000,0,1
263,4,18000,365,10000,0,1
263,4,-2000,365,-10000,0,1
263,4,-4000,365,-10000,0,1
263,4,-6000,365,-10000,0,1
263,4,-8000,365,-10000,0,1
263,4,-10000,365,-10000,0,1
263,4,-12000,365,-10000,0,0
263,4,-14000,365,-10000,0,0
263,4,-16000,365,-10000,0,0
263,4,-18000,365,-10000,0,0
264,4,2000,365,10000,0,0
264,4,4000,365,10000,0,0
264,4,6000,365,10000,0,0
264,4,8000,365,10000,0,0
264,4,10000,365,10000,0,0
264,4,12000,365,10000,0,1
264,4,14000,365,10000,0,1
264,4,16000,365,10000,0,1
264,4,18000,365,10000,0,1
264,4,-2000,365,-10000,0,1
264,4,-4000,365,-10000,0,1
264,4,-6000,365,-10000,0,1
264,4,-8000,365,-10000,0,1
264,4,-10000,365,-10000,0,1
264,4,-12000,365,-10000,0,1
264,4,-14000,365,-10000,0,0
264,4,-16000,365,-10000,0,0
264,4,-18000,365,-10000,0,0
265,4,2000,365,10000,0,0
265,4,4000,365,10000,0,0
265,4,6000,365,10000,0,0
265,4,8000,365,10000,0,0
265,4,10000,365,10000,0,0
265,4,12000,365,10000,0,0
265,4,14000,365,10000,0,1
265,4,16000,365,10000,0,1
265,4,18000,365,10000,0,1
265,4,-2000,365,-10000,0,1
265,4,-4000,365,-10000,0,1
265,4,-6000,365,-10000,0,1
265,4,-8000,365,-10000,0,1
265,4,-10000,365,-10000,0,1
265,4,-12000,365,-10000,0,1
265,4,-14000,365,-10000,0,0
265,4,-16000,365,-10000,0,0
265,4,-18000,365,-10000,0,0
266,4,2000,365,10000,0,0
266,4,4000,365,10000,0,0
266,4,6000,365,10000,0,0
266,4,8000,365,10000,0,0
266,4,10000,365,10000,0,0
266,4,12000,365,10000,0,1
266,4,14000,365,10000,0,1
266,4,16000,365,10000,0,1
266,4,18000,365,10000,0,1
266,4,-2000,365,-10000,0,1
266,4,-4000,365,-10000,0,1
266,4,-6000,365,-10000,0,1
266,4,-8000,365,-10000,0,1
266,4,-10000,365,-10000,0,1
266,4,-12000,365,-10000,0,0
266,4,-14000,365,-10000,0,0
266,4,-16000,365,-10000,0,0
266,4,-18000,365,-10000,0,0
267,4,2000,365,10000,0,0
267,4,4000,365,10000,0,0
267,4,6000,365,10000,0,0
267,4,8000,365,10000,0,0
267,4,10000,365,10000,0,0
267,4,12000,365,10000,0,1
267,4,14000,365,10000,0,1
267,4,16000,365,10000,0,1
267,4,18000,365,10000,0,1
267,4,-2000,365,-10000,0,1
267,4,-4000,365,-10000,0,1
267,4,-6000,365,-10000,0,1
267,4,-8000,365,-10000,0,1
267,4,-10000,365,-10000,0,0
267,4,-12000,365,-10000,0,0
267,4,-14000,365,-10000,0,0
267,4,-16000,365,-10000,0,0
267,4,-18000,365,-10000,0,0
268,4,2000,365,10000,0,0
268,4,4000,365,10000,0,0
268,4,6000,365,10000,0,0
268,4,8000,365,10000,0,0
268,4,10000,365,10000,0,0
268,4,12000,365,10000,0,0
268,4,14000,365,10000,0,1
268,4,16000,365,10000,0,1
268,4,18000,365,10000,0,1
268,4,-2000,365,-10000,0,1
268,4,-4000,365,-10000,0,1
268,4,-6000,365,-10000,0,1
268,4,-8000,365,-10000,0,1
268,4,-10000,365,-10000,0,1
268,4,-12000,365,-10000,0,0
268,4,-14000,365,-10000,0,0
268,4,-16000,365,-10000,0,0
268,4,-18000,365,-10000,0,0
269,4,2000,365,10000,0,0
269,4,4000,365,10000,0,0
269,4,6000,365,10000,0,0
269,4,8000,365,10000,0,0
269,4,10000,365,10000,0,0
269,4,12000,365,10000,0,1
269,4,14000,365,10000,0,1
269,4,16000,365,10000,0,1
269,4,18000,365,10000,0,1
269,4,-2000,365,-10000,0,1
269,4,-4000,365,-10000,0,1
269,4,-6000,365,-10000,0,1
269,4,-8000,365,-10000,0,1
269,4,-10000,365,-10000,0,1
269,4,-12000,365,-10000,0,0
269,4,-14000,365,-10000,0,0
269,4,-16000,365,-10000,0,0
269,4,-18000,365,-10000,0,0
270,4,2000,365,10000,0,0
270,4,4000,365,10000,0,0
270,4,6000,365,10000,0,0
270,4,8000,365,10000,0,0
270,4,10000,365,10000,0,0
270,4,12000,365,10000,0,0
270,4,14000,365,10000,0,0
270,4,16000,365,10000,0,0
270,4,18000,365,10000,0,0
270,4,-2000,365,-10000,0,1
270,4,-4000,365,-10000,0,1
270,4,-6000,365,-10000,0,1
270,4,-8000,365,-10000,0,1
270,4,-10000,365,-10000,0,1
270,4,-12000,365,-10000,0,0
270,4,-14000,365,-10000,0,0
270,4,-16000,365,-10000,0,0
270,4,-18000,365,-10000,0,0
271,4,2000,365,10000,0,0
271,4,4000,365,10000,0,0
271,4,6000,365,10000,0,0
271,4,8000,365,10000,0,0
271,4,10000,365,10000,0,0
271,4,12000,365,10000,0,1
271,4,14000,365,10000,0,1
271,4,16000,365,10000,0,1
271,4,18000,365,10000,0,1
271,4,-2000,365,-10000,0,1
271,4,-4000,365,-10000,0,1
271,4,-6000,365,-10000,0,1
271,4,-8000,365,-10000,0,1
271,4,-10000,365,-10000,0,1
271,4,-12000,365,-10000,0,0
271,4,-14000,365,-10000,0,0
271,4,-16000,365,-10000,0,0
271,4,-18000,365,-10000,0,0
272,4,2000,365,10000,0,0
272,4,4000,365,10000,0,0
272,4,6000,365,10000,0,0
272,4,8000,365,10000,0,0
272,4,10000,365,10000,0,0
272,4,12000,365,10000,0,0
272,4,14000,365,10000,0,0
272,4,16000,365,10000,0,0
272,4,18000,365,10000,0,0
272,4,-2000,365,-10000,0,1
272,4,-4000,365,-10000,0,1
272,4,-6000,365,-10000,0,1
272,4,-8000,365,-10000,0,1
272,4,-10000,365,-10000,0,1
272,4,-12000,365,-10000,0,0
272,4,-14000,365,-10000,0,0
272,4,-16000,365,-10000,0,0
272,4,-18000,365,-10000,0,0
273,4,2000,365,10000,0,0
273,4,4000,365,10000,0,0
273,4,6000,365,10000,0,0
273,4,8000,365,10000,0,0
273,4,10000,365,10000,0,0
273,4,12000,365,10000,0,1
273,4,14000,365,10000,0,1
273,4,16000,365,10000,0,1
273,4,18000,365,10000,0,1
273,4,-2000,365,-10000,0,1
273,4,-4000,365,-10000,0,1
273,4,-6000,365,-10000,0,1
273,4,-8000,365,-10000,0,1
273,4,-10000,365,-10000,0,1
273,4,-12000,365,-10000,0,0
273,4,-14000,365,-10000,0,0
273,4,-16000,365,-10000,0,0
273,4,-18000,365,-10000,0,0
274,4,2000,365,10000,0,1
274,4,4000,365,10000,0,1
274,4,6000,365,10000,0,1
274,4,8000,365,10000,0,1
274,4,10000,365,10000,0,1
274,4,12000,365,10000,0,1
274,4,14000,365,10000,0,1
274,4,16000,365,10000,0,1
274,4,18000,365,10000,0,1
274,4,-2000,365,-10000,0,0
274,4,-4000,365,-10000,0,0
274,4,-6000,365,-10000,0,0
274,4,-8000,365,-10000,0,0
274,4,-10000,365,-10000,0,0
274,4,-12000,365,-10000,0,0
274,4,-14000,365,-10000,0,0
274,4,-16000,365,-10000,0,0
274,4,-18000,365,-10000,0,0
275,4,2000,365,10000,0,0
275,4,4000,365,10000,0,0
275,4,6000,365,10000,0,0
275,4,8000,365,10000,0,0
275,4,10000,365,10000,0,0
275,4,12000,365,10000,0,1
275,4,14000,365,10000,0,1
275,4,16000,365,10000,0,1
275,4,18000,365,10000,0,1
275,4,-2000,365,-10000,0,1
275,4,-4000,365,-10000,0,1
275,4,-6000,365,-10000,0,1
275,4,-8000,365,-10000,0,1
275,4,-10000,365,-10000,0,0
275,4,-12000,365,-10000,0,0
275,4,-14000,365,-10000,0,0
275,4,-16000,365,-10000,0,0
275,4,-18000,365,-10000,0,0
276,4,2000,365,10000,0,0
276,4,4000,365,10000,0,0
276,4,6000,365,10000,0,0
276,4,8000,365,10000,0,0
276,4,10000,365,10000,0,0
276,4,12000,365,10000,0,1
276,4,14000,365,10000,0,1
276,4,16000,365,10000,0,1
276,4,18000,365,10000,0,1
276,4,-2000,365,-10000,0,1
276,4,-4000,365,-10000,0,1
276,4,-6000,365,-10000,0,1
276,4,-8000,365,-10000,0,1
276,4,-10000,365,-10000,0,1
276,4,-12000,365,-10000,0,0
276,4,-14000,365,-10000,0,0
276,4,-16000,365,-10000,0,0
276,4,-18000,365,-10000,0,0
277,4,2000,365,10000,0,0
277,4,4000,365,10000,0,0
277,4,6000,365,10000,0,0
277,4,8000,365,10000,0,0
277,4,10000,365,10000,0,0
277,4,12000,365,10000,0,0
277,4,14000,365,10000,0,1
277,4,16000,365,10000,0,1
277,4,18000,365,10000,0,1
277,4,-2000,365,-10000,0,1
277,4,-4000,365,-10000,0,1
277,4,-6000,365,-10000,0,1
277,4,-8000,365,-10000,0,1
277,4,-10000,365,-10000,0,1
277,4,-12000,365,-10000,0,0
277,4,-14000,365,-10000,0,0
277,4,-16000,365,-10000,0,0
277,4,-18000,365,-10000,0,0
278,4,2000,365,10000,0,0
278,4,4000,365,10000,0,0
278,4,6000,365,10000,0,0
278,4,8000,365,10000,0,0
278,4,10000,365,10000,0,0
278,4,12000,365,10000,0,0
278,4,14000,365,10000,0,0
278,4,16000,365,10000,0,1
278,4,18000,365,10000,0,1
278,4,-2000,365,-10000,0,1
278,4,-4000,365,-10000,0,1
278,4,-6000,365,-10000,0,1
278,4,-8000,365,-10000,0,1
278,4,-10000,365,-10000,0,1
278,4,-12000,365,-10000,0,0
278,4,-14000,365,-10000,0,0
278,4,-16000,365,-10000,0,0
278,4,-18000,365,-10000,0,0
279,4,2000,365,10000,0,0
279,4,4000,365,10000,0,0
279,4,6000,365,10000,0,0
279,4,8000,365,10000,0,0
279,4,10000,365,10000,0,0
279,4,12000,365,10000,0,1
279,4,14000,365,10000,0,1
279,4,16000,365,10000,0,1
279,4,18000,365,10000,0,1
279,4,-2000,365,-10000,0,1
279,4,-4000,365,-10000,0,1
279,4,-6000,365,-10000,0,1
279,4,-8000,365,-10000,0,1
279,4,-10000,365,-10000,0,1
279,4,-12000,365,-10000,0,0
279,4,-14000,365,-10000,0,0
279,4,-16000,365,-10000,0,0
279,4,-18000,365,-10000,0,0
280,4,2000,365,10000,0,0
280,4,4000,365,10000,0,0
280,4,6000,365,10000,0,0
280,4,8000,365,10000,0,0
280,4,10000,365,10000,0,0
280,4,12000,365,10000,0,1
280,4,14000,365,10000,0,1
280,4,16000,365,10000,0,1
280,4,18000,365,10000,0,1
280,4,-2000,365,-10000,0,1
280,4,-4000,365,-10000,0,1
280,4,-6000,365,-10000,0,0
280,4,-8000,365,-10000,0,0
280,4,-10000,365,-10000,0,0
280,4,-12000,365,-10000,0,0
280,4,-14000,365,-10000,0,0
280,4,-16000,365,-10000,0,0
280,4,-18000,365,-10000,0,0
281,4,2000,365,10000,0,0
281,4,4000,365,10000,0,0
281,4,6000,365,10000,0,0
281,4,8000,365,10000,0,0
281,4,10000,365,10000,0,0
281,4,12000,365,10000,0,1
281,4,14000,365,10000,0,1
281,4,16000,365,10000,0,1
281,4,18000,365,10000,0,1
281,4,-2000,365,-10000,0,1
281,4,-4000,365,-10000,0,1
281,4,-6000,365,-10000,0,1
281,4,-8000,365,-10000,0,1
281,4,-10000,365,-10000,0,0
281,4,-12000,365,-10000,0,0
281,4,-14000,365,-10000,0,0
281,4,-16000,365,-10000,0,0
281,4,-18000,365,-10000,0,0
282,4,2000,365,10000,0,0
282,4,4000,365,10000,0,0
282,4,6000,365,10000,0,0
282,4,8000,365,10000,0,0
282,4,10000,365,10000,0,0
282,4,12000,365,10000,0,1
282,4,14000,365,10000,0,1
282,4,16000,365,10000,0,1
282,4,18000,365,10000,0,1
282,4,-2000,365,-10000,0,1
282,4,-4000,365,-10000,0,1
282,4,-6000,365,-10000,0,1
282,4,-8000,365,-10000,0,1
282,4,-10000,365,-10000,0,1
282,4,-12000,365,-10000,0,0
282,4,-14000,365,-10000,0,0
282,4,-16000,365,-10000,0,0
282,4,-18000,365,-10000,0,0
283,4,2000,365,10000,0,0
283,4,4000,365,10000,0,0
283,4,6000,365,10000,0,0
283,4,8000,365,10000,0,0
283,4,10000,365,10000,0,0
283,4,12000,365,10000,0,0
283,4,14000,365,10000,0,0
283,4,16000,365,10000,0,0
283,4,18000,365,10000,0,0
283,4,-2000,365,-10000,0,1
283,4,-4000,365,-10000,0,1
283,4,-6000,365,-10000,0,1
283,4,-8000,365,-10000,0,1
283,4,-10000,365,-10000,0,1
283,4,-12000,365,-10000,0,1
283,4,-14000,365,-10000,0,1
283,4,-16000,365,-10000,0,1
283,4,-18000,365,-10000,0,1
284,4,2000,365,10000,0,0
284,4,4000,365,10000,0,0
284,4,6000,365,10000,0,0
284,4,8000,365,10000,0,0
284,4,10000,365,10000,0,0
284,4,12000,365,10000,0,1
284,4,14000,365,10000,0,1
284,4,16000,365,10000,0,1
284,4,18000,365,10000,0,1
284,4,-2000,365,-10000,0,1
284,4,-4000,365,-10000,0,1
284,4,-6000,365,-10000,0,1
284,4,-8000,365,-10000,0,1
284,4,-10000,365,-10000,0,1
284,4,-12000,365,-10000,0,0
284,4,-14000,365,-10000,0,0
284,4,-16000,365,-10000,0,0
284,4,-18000,365,-10000,0,0
285,4,2000,365,10000,0,0
285,4,4000,365,10000,0,0
285,4,6000,365,10000,0,0
285,4,8000,365,10000,0,0
285,4,10000,365,10000,0,0
285,4,12000,365,10000,0,1
285,4,14000,365,10000,0,1
285,4,16000,365,10000,0,1
285,4,18000,365,10000,0,1
285,4,-2000,365,-10000,0,1
285,4,-4000,365,-10000,0,1
285,4,-6000,365,-10000,0,1
285,4,-8000,365,-10000,0,1
285,4,-10000,365,-10000,0,1
285,4,-12000,365,-10000,0,0
285,4,-14000,365,-10000,0,0
285,4,-16000,365,-10000,0,0
285,4,-18000,365,-10000,0,0
286,4,2000,365,10000,0,0
286,4,4000,365,10000,0,0
286,4,6000,365,10000,0,0
286,4,8000,365,10000,0,0
286,4,10000,365,10000,0,0
286,4,12000,365,10000,0,1
286,4,14000,365,10000,0,1
286,4,16000,365,10000,0,1
286,4,18000,365,10000,0,1
286,4,-2000,365,-10000,0,1
286,4,-4000,365,-10000,0,1
286,4,-6000,365,-10000,0,1
286,4,-8000,365,-10000,0,1
286,4,-10000,365,-10000,0,0
286,4,-12000,365,-10000,0,0
286,4,-14000,365,-10000,0,0
286,4,-16000,365,-10000,0,0
286,4,-18000,365,-10000,0,0
287,4,2000,365,10000,0,0
287,4,4000,365,10000,0,0
287,4,6000,365,10000,0,0
287,4,8000,365,10000,0,0
287,4,10000,365,10000,0,0
287,4,12000,365,10000,0,1
287,4,14000,365,10000,0,1
287,4,16000,365,10000,0,1
287,4,18000,365,10000,0,1
287,4,-2000,365,-10000,0,1
287,4,-4000,365,-10000,0,1
287,4,-6000,365,-10000,0,1
287,4,-8000,365,-10000,0,1
287,4,-10000,365,-10000,0,1
287,4,-12000,365,-10000,0,0
287,4,-14000,365,-10000,0,0
287,4,-16000,365,-10000,0,0
287,4,-18000,365,-10000,0,0
288,4,2000,365,10000,0,0
288,4,4000,365,10000,0,0
288,4,6000,365,10000,0,0
288,4,8000,365,10000,0,0
288,4,10000,365,10000,0,0
288,4,12000,365,10000,0,1
288,4,14000,365,10000,0,1
288,4,16000,365,10000,0,1
288,4,18000,365,10000,0,1
288,4,-2000,365,-10000,0,1
288,4,-4000,365,-10000,0,1
288,4,-6000,365,-10000,0,1
288,4,-8000,365,-10000,0,1
288,4,-10000,365,-10000,0,1
288,4,-12000,365,-10000,0,0
288,4,-14000,365,-10000,0,0
288,4,-16000,365,-10000,0,0
288,4,-18000,365,-10000,0,0
289,4,2000,365,10000,0,0
289,4,4000,365,10000,0,0
289,4,6000,365,10000,0,0
289,4,8000,365,10000,0,0
289,4,10000,365,10000,0,0
289,4,12000,365,10000,0,0
289,4,14000,365,10000,0,0
289,4,16000,365,10000,0,1
289,4,18000,365,10000,0,1
289,4,-2000,365,-10000,0,1
289,4,-4000,365,-10000,0,1
289,4,-6000,365,-10000,0,1
289,4,-8000,365,-10000,0,1
289,4,-10000,365,-10000,0,0
289,4,-12000,365,-10000,0,0
289,4,-14000,365,-10000,0,0
289,4,-16000,365,-10000,0,0
289,4,-18000,365,-10000,0,0
290,4,2000,365,10000,0,0
290,4,4000,365,10000,0,0
290,4,6000,365,10000,0,0
290,4,8000,365,10000,0,0
290,4,10000,365,10000,0,0
290,4,12000,365,10000,0,1
290,4,14000,365,10000,0,1
290,4,16000,365,10000,0,1
290,4,18000,365,10000,0,1
290,4,-2000,365,-10000,0,1
290,4,-4000,365,-10000,0,1
290,4,-6000,365,-10000,0,1
290,4,-8000,365,-10000,0,1
290,4,-10000,365,-10000,0,1
290,4,-12000,365,-10000,0,0
290,4,-14000,365,-10000,0,0
290,4,-16000,365,-10000,0,0
290,4,-18000,365,-10000,0,0
291,4,2000,365,10000,0,0
291,4,4000,365,10000,0,0
291,4,6000,365,10000,0,0
291,4,8000,365,10000,0,0
291,4,10000,365,10000,0,0
291,4,12000,365,10000,0,1
291,4,14000,365,10000,0,1
291,4,16000,365,10000,0,1
291,4,18000,365,10000,0,1
291,4,-2000,365,-10000,0,1
291,4,-4000,365,-10000,0,1
291,4,-6000,365,-10000,0,1
291,4,-8000,365,-10000,0,1
291,4,-10000,365,-10000,0,1
291,4,-12000,365,-10000,0,0
291,4,-14000,365,-10000,0,0
291,4,-16000,365,-10000,0,0
291,4,-18000,365,-10000,0,0
292,4,2000,365,10000,0,0
292,4,4000,365,10000,0,0
292,4,6000,365,10000,0,0
292,4,8000,365,10000,0,0
292,4,10000,365,10000,0,0
292,4,12000,365,10000,0,1
292,4,14000,365,10000,0,1
292,4,16000,365,10000,0,1
292,4,18000,365,10000,0,1
292,4,-2000,365,-10000,0,1
292,4,-4000,365,-10000,0,1
292,4,-6000,365,-10000,0,1
292,4,-8000,365,-10000,0,1
292,4,-10000,365,-10000,0,1
292,4,-12000,365,-10000,0,0
292,4,-14000,365,-10000,0,0
292,4,-16000,365,-10000,0,0
292,4,-18000,365,-10000,0,0
